"MATRICULE","TYPE_DECHETS","QUARTIER","NUM_VOIE","ADRESSE","CLE_VOIE","CAPACITE_CUVE","CAPACITE_FOSSE","PREHENSION","COULEUR","FINITION_PLATEFORME","TRAPPE_COMMERCANT","TYP_AVALOIR","ISOLATION_PHONIQUE","NUMERO_POLE_NANTESMETROPOLE","NOM_POLE_NANTESMETROPOLE","COD_COM","COMMUNE","location"
"","","Contrie","53","Rue de la Contrie","Contrie","0.0","0.0","","","","0","","0","8","Nantes-Ouest","440109","Nantes","[ 47.2201101596193 , -1.59708661853519]"
"","","Contrie","53","Rue de la Contrie","Contrie","0.0","0.0","","","","0","","0","8","Nantes-Ouest","440109","Nantes","[ 47.2201224084689 , -1.59709054821659]"
"","","Contrie","53","Rue de la Contrie","Contrie","0.0","0.0","","","","0","","0","8","Nantes-Ouest","440109","Nantes","[ 47.220133679545 , -1.59709289137413]"
"","","Contrie","53","Rue de la Contrie","Contrie","0.0","0.0","","","","0","","0","8","Nantes-Ouest","440109","Nantes","[ 47.220098888543 , -1.59708427537999]"
"DS4001","carton_ent","Waldeck - Sully","0","place waldeck rousseau","rousseau","4.0","4.0","kinshofer","gris RAL 9007","avec réservation","0","opercule","0","9","Nantes-Loire","440109","Nantes","[ 47.2277755165204 , -1.55166094244668]"
"DS4005","carton_ent","Talensac - Pont Morand","7","rue basse porte","porte","4.0","4.0","kinshofer","vert_nantais","polyester","0","opercule","0","8","Nantes-Ouest","440109","Nantes","[ 47.2209132658601 , -1.55793425507587]"
"DS4006","carton_ent","Malakoff","0","rue de chypre","chypre","4.0","5.0","kinshofer","gris RAL 9007","avec réservation","0","opercule","0","9","Nantes-Loire","440109","Nantes","[ 47.2164502367032 , -1.52169932453553]"
"DS4007","carton_ent","Malakoff","11","rue de norvège","norvege","4.0","4.0","kinshofer","gris fonte","polyester","0","opercule","0","9","Nantes-Loire","440109","Nantes","[ 47.2162610715246 , -1.52476006562795]"
"DS4008","carton_ent","Lauriers","0","Rue du Rhône","Rhône","4.0","5.0","kinshofer","gris RAL 9007","avec réservation","0","opercule","0","8","Nantes-Ouest","440109","Nantes","[ 47.2030821425474 , -1.60051261580461]"
"DS4009","carton_ent","Mairie de Chantenay","0","rue de la marseillaise (mairie chantenay)","marseillaise","4.0","4.0","kinshofer","gris fonte","polyester","0","opercule","0","8","Nantes-Ouest","440109","Nantes","[ 47.2067719359397 , -1.58805806191802]"
"DS4010","carton_ent","Rd pt de Vannes","0","rue chanoine larose","larose","4.0","4.0","kinshofer","gris moyen RAL 083820","avec réservation","0","capot","0","8","Nantes-Ouest","440109","Nantes","[ 47.2322319380939 , -1.57810883300066]"
"DS4011","carton_ent","Gde Grèneraie - Clos toreau","0","Rue Louis Loucheur","Loucheur","4.0","4.0","kinshofer","gris fonte","polyester","0","opercule","0","2","Loire, Sèvre et Vignoble","440109","Nantes","[ 47.1934248349908 , -1.52712616986133]"
"DS4012","carton_ent","Breil-Malville","0","Rue Pierre de Coubertin","coubertin","4.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","clapet","0","8","Nantes-Ouest","440109","Nantes","[ 47.229005945633 , -1.58776957076579]"
"DS4013","ds_ent","Chateau de Rezé","0","Allée de Boulogne","Boulogne","4.0","5.0","kinshofer","","tôle larmée","0","clapet","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1840396639536 , -1.56092221660993]"
"DS4014","ds_ent","Chateau de Rezé","10","Allée Paul Eluard","Eluard","4.0","5.0","kinshofer","","tôle larmée","0","clapet","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1839776592908 , -1.55790413510501]"
"DS4015","ds_ent","Chateau de Rezé","4","Allée de la Moine","Moine","4.0","5.0","kinshofer","","tôle larmée","0","clapet","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1837242871882 , -1.55959908494623]"
"DS4016","ds_ent","Chateau de Rezé","20","Allée Paul Eluard","Eluard","4.0","5.0","kinshofer","","tôle larmée","0","clapet","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1838033770531 , -1.55896913286374]"
"DS4017","ds_ent","Chateau de Rezé","12","Allée de la Moine","Moine","4.0","5.0","kinshofer","","tôle larmée","0","clapet","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.183581640556 , -1.56046052861055]"
"DS4018","ds_ent","Chateau de Rezé","8","Allée Paul Eluard","Eluard","4.0","5.0","kinshofer","","tôle larmée","0","clapet","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.184255611907 , -1.55639713108979]"
"DS4019","ds_ent","Chateau de Rezé","8","Allée Théophile Gautier","Gautier","4.0","5.0","kinshofer","","tôle larmée","0","clapet","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1841445259988 , -1.55739408213494]"
"DS4020","ds_ent","Chateau de Rezé","1","Allée Gustave Flaubert","Flaubert","4.0","5.0","kinshofer","","tôle larmée","0","clapet","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1847010729208 , -1.55732255462095]"
"DS4021","carton_ent","Malakoff","0","rue de suisse","suisse","4.0","5.0","kinshofer","gris RAL 9007","avec réservation","0","tambour","0","9","Nantes-Loire","440109","Nantes","[ 47.2170272769211 , -1.52326450683736]"
"DS4022","ds_ent","Chateau de Rezé","0","Allée de Boulogne","Boulogne","0.0","5.0","kinshofer","","tôle larmée","0","","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1843305810338 , -1.5610160483658]"
"DS5001","ds_ent","Trentemoult","0","Place Levoyer","levoyer","5.0","5.0","kinshofer","gris RAL 7022","avec réservation","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1942091795357 , -1.58139481253537]"
"DS5002","ds_ent","Trentemoult","0","Place Jean Bart","Bart","5.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.193469553562 , -1.582965073934]"
"DS5003","ds_ent","Indre","0","Place Louis Le Loir","Loir","5.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","opercule","0","7","Loire-Chézine","440074","Indre","[ 47.1992873234129 , -1.6760020600148]"
"DS5004","ds_ent","Indre","0","Place Louis Le Loir","Loir","5.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","opercule","0","7","Loire-Chézine","440074","Indre","[ 47.1993045281776 , -1.6759821520318]"
"DS5005","ds_ent","Indre","0","Place Jean Ligondais","Ligondais","5.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","opercule","0","7","Loire-Chézine","440074","Indre","[ 47.1971950612554 , -1.67141955924336]"
"DS5006","ds_ent","Cremetterie","0","Avenue de la Branchoire","Branchoise","5.0","5.0","kinshofer","","tôle larmée","0","opercule","0","7","Loire-Chézine","440162","St-Herblain","[ 47.2184409833801 , -1.60709966371578]"
"DS5007","ds_ent","Cremetterie","0","Avenue de la Branchoire","Branchoise","5.0","5.0","kinshofer","","tôle larmée","0","opercule","0","7","Loire-Chézine","440162","St-Herblain","[ 47.2184221454177 , -1.60710736316898]"
"DS5008","ds_ent","Cremetterie","0","Avenue de la Branchoire","Branchoise","5.0","5.0","kinshofer","","tôle larmée","0","opercule","0","7","Loire-Chézine","440162","St-Herblain","[ 47.2184033074547 , -1.6071150626168]"
"DS5009","carton_ent","Gde Grèneraie - Clos toreau","8","Rue Emilienne Leroux","Leroux","0.0","0.0","","","","0","","0","2","Loire, Sèvre et Vignoble","440109","Nantes","[ 47.1967400848183 , -1.53229785313306]"
"DS5010","carton_ent","Gde Grèneraie - Clos toreau","8","Rue Emilienne Leroux","Leroux","0.0","0.0","","","","0","","0","2","Loire, Sèvre et Vignoble","440109","Nantes","[ 47.1967380615282 , -1.53226591435471]"
"DS5011","carton_ent","Gde Grèneraie - Clos toreau","8","Rue Emilienne Leroux","Leroux","0.0","0.0","","","","0","","0","2","Loire, Sèvre et Vignoble","440109","Nantes","[ 47.1967359875226 , -1.53223548584385]"
"DS5012","ds_ent","Trentemoult","0","Place des Filets","Filets","5.0","5.0","","","","0","","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.194530285083 , -1.58372552420924]"
"DS5013","ds_ent","Beautour","136","Route de la Fontenelle","Fontenelle","5.0","5.0","Kinshofer","","","0","","0","2","Loire, Sèvre et Vignoble","440215","Vertou","[ 47.1881692360963 , -1.50123092167098]"
"DS5014","ds_ent","Beautour","308","308 Route de Clisson","Clisson","5.0","5.0","","","","0","","0","2","Loire, Sèvre et Vignoble","440215","Vertou","[ 47.1879929777088 , -1.4997999954089]"
"DS5015","ds_ent","ZAC de la Minais","0","Rue de la Gare","Gare","4.0","5.0","Kinshofer","RAL 7016","Alu strie arasante","0","","1","4","Erdre et Loire","440172","Ste-Luce-sur-Loire","[ 47.2536791539591 , -1.47129118235985]"
"DS5015","carton_ent","Dobree-Bon Port","11","Rue de Gigant","Gigant","0.0","0.0","","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2142357645098 , -1.56998347943752]"
"DS5018","ds_ent","","0","Rue du Général Zimmer","Zimmer","5.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.209239530216 , -1.65028391789348]"
"DS5019","ds_ent","","0","Boulevard Marcel Paul","Paul","5.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2453509453983 , -1.61744552391106]"
"DS5020","ds_ent","","0","Rue de Flore","Flore","5.0","5.0","Kinshofer","","","0","","0","6","Erdre et Cens","440194","Sautron","[ 47.2608634535654 , -1.66595647126364]"
"DS5021","ds_ent","","0","Boulevard Winston Churchill","Churchill","5.0","5.0","kinshofer","vert","inox","0","","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2067891066469 , -1.61353096680716]"
"OM5001","om_ent","Trentemoult","0","Place Levoyer","levoyer","5.0","5.0","kinshofer","gris RAL 7022","avec réservation","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1941716631921 , -1.58143596968802]"
"OM5002","om_ent","Trentemoult","0","Place Jean Bart","Bart","5.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1934716103218 , -1.5829349468177]"
"OM5003","om_ent","Indre","0","Place Louis Le Loir","Loir","5.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","tambour","0","7","Loire-Chézine","440074","Indre","[ 47.199321627759 , -1.67596526442401]"
"OM5004","om_ent","Indre","0","Place Jean Ligondais","Ligondais","5.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","opercule","0","7","Loire-Chézine","440074","Indre","[ 47.1971836028459 , -1.67139296194339]"
"OM5189","om_ent","Chateau de Rezé","0","Allée de Boulogne","Boulogne","5.0","5.0","kinshofer","","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.184020361425 , -1.56091324341373]"
"OM5190","om_ent","Chateau de Rezé","12","Allée de la Moine","Moine","5.0","5.0","kinshofer","","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1835866773788 , -1.56043365071194]"
"OM5191","om_ent","Chateau de Rezé","2","Allée de la Moine","Moine","5.0","5.0","kinshofer","","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1837512144781 , -1.55944363132939]"
"OM5192","om_ent","Chateau de Rezé","20","Allée Paul Eluard","Eluard","5.0","5.0","kinshofer","","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1837982895149 , -1.55899752088352]"
"OM5193","om_ent","Chateau de Rezé","10","Allée Paul Eluard","Eluard","5.0","5.0","kinshofer","","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1839714405623 , -1.55793546819992]"
"OM5194","om_ent","Chateau de Rezé","8","Allée Paul Eluard","Eluard","5.0","5.0","kinshofer","","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1842504229561 , -1.55642853937338]"
"OM5195","om_ent","Chateau de Rezé","8","Allée Théophile Gautier","Gautier","5.0","5.0","kinshofer","","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1841610469145 , -1.55739377015678]"
"OM5196","om_ent","Chateau de Rezé","1","Allée Gustave Flaubert","Flaubert","5.0","5.0","kinshofer","","tôle larmée","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1847144036621 , -1.55732503781541]"
"OM5219","om_ent","Chateau de Rezé","0","Allée de Boulogne","Boulogne","0.0","5.0","kinshofer","","tôle larmée","0","","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.18436537511 , -1.5610246358533]"
"OM5220","om_ent","Chateau de Rezé","0","Allée de Boulogne","Boulogne","0.0","5.0","kinshofer","","tôle larmée","0","","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1843510661669 , -1.56102056692599]"
"OM5278","om_ent","Zola","51","Rue de la Convention","Convention","5.0","5.0","kinshofer","gris RAL 9007","tôle","0","Trappe","0","8","Nantes-Ouest","440109","Nantes","[ 47.2103610546487 , -1.58993252256371]"
"OM5279","om_ent","Zola","51","Rue de la Convention","Convention","5.0","5.0","kinshofer","gris RAL 9007","tôle","0","Trappe","0","8","Nantes-Ouest","440109","Nantes","[ 47.2103441734494 , -1.58991311172845]"
"OM5309","om_ent","Trentemoult","0","Place des filets","filets","5.0","5.0","kinshofer","non_definie","avec réservation","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1945336282901 , -1.58368792114568]"
"OM5310","om_ent","Trentemoult","0","Place des filets","filets","5.0","5.0","kinshofer","non_definie","avec réservation","0","tambour","0","2","Loire, Sèvre et Vignoble","440143","Rezé","[ 47.1945253952558 , -1.58371759648981]"
"OM5311","om_ent","Beautour","308","308 Route de Clisson","Clisson","5.0","5.0","","","","0","","0","2","Loire, Sèvre et Vignoble","440215","Vertou","[ 47.1879994796131 , -1.49982165229848]"
"OM5343","om_ent","Beautour","136","Route de la Fontenelle","Fontenelle","5.0","5.0","Kinshofer","","","0","","0","2","Loire, Sèvre et Vignoble","440215","Vertou","[ 47.1881830710572 , -1.50121829052273]"
"OM5344","om_ent","ZAC de la Minais","0","Rue de la Gare","Gare","5.0","5.0","Kinshofer","RAL 7016","Alu strie arasante","0","","0","4","Erdre et Loire","440172","Ste-Luce-sur-Loire","[ 47.2536640622387 , -1.47127949949543]"
"OM5345","om_ent","","0","Rue de Flore","Flore","5.0","5.0","Kinshofer","","","0","","0","6","Erdre et Cens","440194","Sautron","[ 47.2608632636707 , -1.66593220325862]"
"OM5346","om_ent","","0","Rue de Flore","Flore","5.0","5.0","Kinshofer","","","0","","0","6","Erdre et Cens","440194","Sautron","[ 47.2606306089365 , -1.66597542365868]"
"OM5347","om_ent","","0","Rue de Flore","Flore","5.0","5.0","Kinshofer","","","0","","0","6","Erdre et Cens","440194","Sautron","[ 47.2606120296298 , -1.66597554886922]"
"OM5348","om_ent","","3","Rue de Mayenne","Mayenne","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2126110896207 , -1.61055313659077]"
"OM5349","om_ent","","0","Rue d'Arras","Arras","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.213959743211 , -1.60829454694259]"
"OM5350","om_ent","","1","Rue de la Chicotière","Chicotière","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2139763808777 , -1.60853203272898]"
"OM5351","om_ent","","11","Rue d'Arras","Arras","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2133746898273 , -1.6088057195878]"
"OM5352","om_ent","","11","Rue d'Arras","Arras","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2133651205367 , -1.60878381164078]"
"OM5353","om_ent","","0","Rue d'Arras","Arras","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2127027632544 , -1.60959367852981]"
"OM5354","om_ent","","0","Rue d'Arras","Arras","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2123420029847 , -1.60946106920907]"
"OM5355","om_ent","","0","Rue d'Issoire","Issoire","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2131467871594 , -1.61066988097119]"
"OM5356","om_ent","","0","Rue d'Issoire","Issoire","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2133049237139 , -1.61135548163709]"
"OM5357","om_ent","","0","Rue d'Issoire","Issoire","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2131927773031 , -1.61107460575008]"
"OM5358","om_ent","","0","Rue de Montargis","Montargis","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2139816523317 , -1.61112067664963]"
"OM5359","om_ent","","0","Rue de Montargis","Montargis","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2140560332451 , -1.61105801101124]"
"OM5360","om_ent","","0","Rue de Montargis","Montargis","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2140730715492 , -1.61104260836045]"
"OM5361","om_ent","","0","Rue de l'Orne","Orne","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2147931524968 , -1.61041570677955]"
"OM5362","om_ent","","15","Rue de la Chicotière","Chicotière","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.214454604826 , -1.60981523013365]"
"OM5363","om_ent","","0","Rue de Sancerre","Issoire","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2136309028791 , -1.61141890354946]"
"OM5364","om_ent","","0","Rue du Général Zimmer","Zimmer","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2092620179796 , -1.65029013604252]"
"OM5365","om_ent","","0","Rue du Général Zimmer","Zimmer","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2092834764461 , -1.65029627753057]"
"OM5366","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2444749136435 , -1.61358936056543]"
"OM5367","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2444726544444 , -1.61305276047859]"
"OM5368","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2444709103566 , -1.61250104517788]"
"OM5369","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2446242329164 , -1.61221232516886]"
"OM5370","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2447879890718 , -1.61116669608819]"
"OM5371","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2447875675459 , -1.61093784639699]"
"OM5372","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2448803455236 , -1.60925204014397]"
"OM5373","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2448807355092 , -1.60875806302448]"
"OM5374","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2448621044293 , -1.60875971952254]"
"OM5375","om_ent","","0","Allée du Parc","Parc","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2443769238061 , -1.60942856708115]"
"OM5376","om_ent","","0","Allée du Parc","Parc","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2443676567952 , -1.60882477767513]"
"OM5377","om_ent","","0","Allée du Parc","Parc","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2436841808577 , -1.6078697187032]"
"OM5378","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.243224179505 , -1.6075009151493]"
"OM5379","om_ent","","0","Boulevard Marcel Paul","Paul","5.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2453221693963 , -1.61747218888274]"
"OM5380","om_ent","","0","Boulevard Marcel Paul","Paul","5.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.245206702535 , -1.61758942927593]"
"OM5381","om_ent","","0","Boulevard Marcel Paul","Paul","5.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2451798814597 , -1.61761926936366]"
"OM5382","om_ent","","0","Avenue de l'Angevinière","Angevinière","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2447890264079 , -1.61167896271914]"
"OM5383","om_ent","","0","Allée du Parc","Parc","5.0","5.0","kinshofer","vert","inox","0","tambour/pédale","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2442706964637 , -1.60849182827222]"
"OM5384","om_ent","","0","Rue de la Mayenne","Mayenne","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.212611321044 , -1.61126948743468]"
"OM5385","om_ent","","0","Rue de la Mayenne","Mayenne","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2126028332851 , -1.61124614465236]"
"OM5386","om_ent","","0","Rue de la Mayenne","Mayenne","5.0","5.0","kinshofer","vert","inox","0","tambour","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2123536909759 , -1.61062653500656]"
