gml_id,gid,num_col,type,vol_col,proj_exist,rue
mmm_pav_existants.687,687,V849,Verre,0,Existant,CHEMIN DU MAS BUISSON
mmm_pav_existants.688,688,V850,Verre,0,Existant,RUE DE LA CADELLE
mmm_pav_existants.689,689,V851,Verre,0,Existant,RUE DES CIGALES
mmm_pav_existants.690,690,V383,Verre,0,Existant,AVENUE DE SAINT MAUR
mmm_pav_existants.691,691,V874,Verre,0,Existant,RUE AUGUSTE RENOIR
mmm_pav_existants.692,692,P068,Papier,3,Existant,AVENUE D'OCCITANIE
mmm_pav_existants.693,693,V766,Verre,0,Existant,RUE DU SALAISON
mmm_pav_existants.694,694,V085,Verre,0,Existant,AVENUE DU 8 MAI 1945
mmm_pav_existants.695,695,V848,Verre,0,Existant,RUE DE COUPOUYRAN
mmm_pav_existants.696,696,V298,Verre,3,Existant,RUE DU ROC DE PEZENAS
mmm_pav_existants.697,697,V424,Verre,0,Existant,RUE RAIMOND DE TRENCAVEL
mmm_pav_existants.698,698,V448,Verre,0,Existant,RUE DES FOURBISSEURS
mmm_pav_existants.699,699,V528,Verre,0,Existant,RUE DE PINVILLE
mmm_pav_existants.700,700,V580,Verre,0,Existant,ALLEE DU CIMETIERE
mmm_pav_existants.701,701,V582,Verre,0,Existant,IMPASSE DU BRAGALOU
mmm_pav_existants.702,702,T105,Textile,,Existant,Rue de Gignac
mmm_pav_existants.703,703,T106,Textile,,Existant,Rue de l'Agathois
mmm_pav_existants.704,704,T107,Textile,,Existant,Rue de l'Arnel
mmm_pav_existants.705,705,T108,Textile,,Existant,rue de l'industrie
mmm_pav_existants.706,706,T110,Textile,,Existant,Rue de la roqueturière
mmm_pav_existants.707,707,V527,Verre,0,Existant,AVENUE DE LA POMPIGNANE
mmm_pav_existants.708,708,P184,Papier,0,Existant,D613
mmm_pav_existants.709,709,V498,Verre,0,Existant,RUE DU MOULIN DES SEPT CANS
mmm_pav_existants.710,710,V534,Verre,0,Existant,AVENUE DU PONT JUVENAL
mmm_pav_existants.711,711,V380,Verre,0,Existant,AVENUE DE SAINT-MAUR
mmm_pav_existants.712,712,V962,Verre,0,Existant,DOMAINE DU GOLF
mmm_pav_existants.713,713,V047,Verre,0,Existant,RUE DE LA GALUSTE
mmm_pav_existants.714,714,V048,Verre,0,Existant,RUE DE LA GALUSTE
mmm_pav_existants.715,715,V058,Verre,3,Existant,RUE DU PARAGUAY
mmm_pav_existants.716,716,V525,Verre,0,Existant,RUE MARIE DURAND
mmm_pav_existants.717,717,V555,Verre,0,Existant,RUE DES TAMARIS
mmm_pav_existants.718,718,V557,Verre,0,Existant,AVENUE DU GENERAL LECLERC
mmm_pav_existants.719,719,V558,Verre,0,Existant,AVENUE DU GENERAL LECLERC
mmm_pav_existants.720,720,P172,Papier,0,Existant,AVENUE EMILE MERCIER
mmm_pav_existants.721,721,V586,Verre,0,Existant,CHEMIN DU PRE
mmm_pav_existants.722,722,T113,Textile,,Existant,Rue de Rhodes
mmm_pav_existants.723,723,T114,Textile,,Existant,Rue de salaison
mmm_pav_existants.724,724,T115,Textile,,Existant,Rue des bouisses
mmm_pav_existants.725,725,V403,Verre,0,Existant,RUE MARIE CAIZERGUES
mmm_pav_existants.726,726,P027,Papier,0,Existant,AVENUE LEONARD DE VINCI
mmm_pav_existants.727,727,P168,Papier,0,Existant,RUE IMPASSE GALILEE
mmm_pav_existants.728,728,P178,Papier,0,Existant,CHEMIN DES COLLEGIENS
mmm_pav_existants.729,729,P180,Papier,0,Existant,AVENUE DE LA MEDITERRANEE
mmm_pav_existants.730,730,V390,Verre,0,Existant,RUE EMILE DUPLOYE
mmm_pav_existants.731,731,P161,Papier,0,Existant,ROND POINT ODETTE BRAGER CAPION
mmm_pav_existants.732,732,P323,Papier,0,Existant,CHEMIN DES COURECHES
mmm_pav_existants.733,733,P153,Papier,0,Existant,RUE LOUIS LEPINE
mmm_pav_existants.734,734,V588,Verre,0,Existant,ROUTE DE BEAULIEU
mmm_pav_existants.735,735,V916,Verre,0,Existant,AVENUE DU XV DE FRANCE
mmm_pav_existants.736,736,V990,Verre,0,Existant,rue Gaucelin de la garde
mmm_pav_existants.737,737,P064,Papier,0,Existant,ROUTE DE MENDE
mmm_pav_existants.738,738,V049,Verre,0,Existant,AVENUE DU PIC SAINT-LOUP
mmm_pav_existants.739,739,V050,Verre,0,Existant,RUE DE LA GUESSE
mmm_pav_existants.740,740,V051,Verre,0,Existant,RUE DES COMBES
mmm_pav_existants.741,741,P167,Papier,0,Existant,QUAI DU VERDANSON
mmm_pav_existants.742,742,V545,Verre,0,Existant,RUE DU PAS DU LOUP
mmm_pav_existants.743,743,P205,Papier,0,Existant,RUE DES GREZES
mmm_pav_existants.744,744,V268,Verre,3,Existant,AVENUE DU PERE SOULAS
mmm_pav_existants.745,745,V944,Verre,0,Existant,RUE DE LA THERIAQUE
mmm_pav_existants.746,746,T116,Textile,,Existant,Rue des bouisses
mmm_pav_existants.747,747,T118,Textile,,Existant,Rue des cétoines
mmm_pav_existants.748,748,T123,Textile,,Existant,Rue des sureaux
mmm_pav_existants.749,749,P110,Papier,0,Existant,PLACE DES BEAUX ARTS
mmm_pav_existants.750,750,V053,Verre,0,Existant,CHEMIN DE LA PIERRE BLEUE
mmm_pav_existants.751,751,V742,Verre,3,Existant,RUE DE LA JALADE
mmm_pav_existants.752,752,V452,Verre,0,Existant,RUE SERGE LIFAR
mmm_pav_existants.753,753,V226,Verre,0,Existant,BD D'ANTIGONE
mmm_pav_existants.754,754,V194,Verre,0,Existant,RUE DE LEYDE
mmm_pav_existants.755,755,V853,Verre,0,Existant,RUE DU MERLOT
mmm_pav_existants.756,756,V854,Verre,0,Existant,DECHETERIE
mmm_pav_existants.757,757,P345,Papier,0,Existant,RUE TRAS DE LA GLEIZE
mmm_pav_existants.758,758,V013,Verre,0,Existant,La chichoumeille
mmm_pav_existants.759,759,V239,Verre,3,Existant,AVENUE DE LA JUSTICE DE CASTELNAU
mmm_pav_existants.760,760,V242,Verre,3,Existant,RUE DE L'AIGUELONGUE
mmm_pav_existants.761,761,V405,Verre,0,Existant,AVENUE BOUISSON BERTRAND
mmm_pav_existants.762,762,V406,Verre,0,Existant,RUE AUGUSTE BROUSSONNET
mmm_pav_existants.763,763,V407,Verre,0,Existant,AVENUE D'ASSAS
mmm_pav_existants.764,764,V408,Verre,0,Existant,AVENUE D'ASSAS
mmm_pav_existants.765,765,V876,Verre,0,Existant,RUE DES OEILLETS
mmm_pav_existants.766,766,P361,Papier,0,Existant,RUE DES OEILLETS
mmm_pav_existants.767,767,T124,Textile,,Existant,Rue du grand saint jean
mmm_pav_existants.768,768,T125,Textile,,Existant,Rue du latium
mmm_pav_existants.769,769,T132,Textile,,Existant,Rue de Lavérune
mmm_pav_existants.770,770,T137,Textile,,Existant,Rue henri rené
mmm_pav_existants.771,771,T138,Textile,,Existant,Rue hippolthe rech
mmm_pav_existants.772,772,T140,Textile,,Existant,Rue Leon Blum
mmm_pav_existants.773,773,T144,Textile,,Existant,Rue Vendémiaire
mmm_pav_existants.774,774,T171,Textile,,Existant,Rue Alexander Fleming
mmm_pav_existants.775,775,V265,Verre,3,Existant,RUE DES MURIERS
mmm_pav_existants.776,776,V479,Verre,0,Existant,RUE DE LA METAIRIE DE SAYSSET
mmm_pav_existants.777,777,V877,Verre,0,Existant,PLACE DE LA MEDITERRANEE
mmm_pav_existants.778,778,V880,Verre,0,Existant,RUE GUSTAVE CHARPENTIER
mmm_pav_existants.779,779,V882,Verre,0,Existant,CHEMIN DE SORIECH
mmm_pav_existants.780,780,P029,Papier,0,Existant,RUE DES GENETS
mmm_pav_existants.781,781,V769,Verre,0,Existant,ROUTE DE SETE
mmm_pav_existants.782,782,P186,Papier,0,Existant,AVENUE GEORGES CLEMENCEAU
mmm_pav_existants.783,783,V316,Verre,3,Existant,AVENUE DE LA COLLINE
mmm_pav_existants.784,784,V317,Verre,3,Existant,RUE DE LA CROIX DE FIGUEROLLES
mmm_pav_existants.785,785,V331,Verre,0,Existant,RUE DES FRENES
mmm_pav_existants.786,786,V333,Verre,0,Existant,RUE DES EUCALYPTUS
mmm_pav_existants.787,787,V614,Verre,0,Existant,
mmm_pav_existants.788,788,V054,Verre,0,Existant,DOMAINE DE FONDESPIERRE
mmm_pav_existants.789,789,V886,Verre,0,Existant,AVENUE JEAN MOULIN
mmm_pav_existants.790,790,P043,Papier,0,Existant,RUE DU BELVEDERE
mmm_pav_existants.791,791,T172,Textile,,Existant,Rue du Brucq
mmm_pav_existants.792,792,V617,Verre,0,Existant,RUE THEOPHRASTE RENAUDOT
mmm_pav_existants.793,793,V330,Verre,0,Existant,RUE DE LA FREGATE
mmm_pav_existants.794,794,V371,Verre,0,Existant,AVENUE JEAN MERMOZ
mmm_pav_existants.795,795,V372,Verre,0,Existant,AVENUE DE L'AEROPORT INTERNATIONAL
mmm_pav_existants.796,796,V374,Verre,0,Existant,PLACE SALENGRO
mmm_pav_existants.797,797,P087,Papier,0,Existant,RUE DE LA FREGATE
mmm_pav_existants.798,798,P144,Papier,0,Existant,CARREFOUR DES ALIZES
mmm_pav_existants.799,799,V302,Verre,3,Existant,RUE DE LA CROIX DE FIGUEROLLES
mmm_pav_existants.800,800,V509,Verre,0,Existant,AVENUE ALBERT EINSTEIN
mmm_pav_existants.801,801,P400,Papier,0,Existant,rue des brusses
mmm_pav_existants.802,802,V376,Verre,0,Existant,RUE DE LA FIGAIRASSE
mmm_pav_existants.803,803,V377,Verre,0,Existant,AVENUE DE SAINT-MAUR
mmm_pav_existants.804,804,V379,Verre,0,Existant,BOULEVARD MOUNIE
mmm_pav_existants.805,805,V305,Verre,0,Existant,BOULEVARD HENRY IV
mmm_pav_existants.806,806,V883,Verre,0,Existant,D132
mmm_pav_existants.807,807,P370,Papier,0,Existant,RUE DE L'EGLISE
mmm_pav_existants.808,808,P042,Papier,0,Existant,RUE DES ASPHODELES
mmm_pav_existants.809,809,V647,Verre,0,Existant,rue robert shumann
mmm_pav_existants.810,810,P131,Papier,0,Existant,Decheterie
mmm_pav_existants.811,811,V562,Verre,0,Existant,D172
mmm_pav_existants.812,812,V191,Verre,0,Existant,RUE DU BELVEDERE
mmm_pav_existants.813,813,V065,Verre,3,Existant,RUE DE VENDARGUES
mmm_pav_existants.814,814,P013,Papier,0,Existant,CIMETIERRE
mmm_pav_existants.815,815,P016,Papier,0,Existant,RUE DE LA GALUSTE
mmm_pav_existants.816,816,V036,Verre,0,Existant,RUE DES FAISSES
mmm_pav_existants.817,817,V093,Verre,0,Existant,RUE JEAN-MARC ROUHAN
mmm_pav_existants.818,818,V176,Verre,0,Existant,AVENUE PAUL VALERY
mmm_pav_existants.819,819,P309,Papier,0,Existant,CHEMIN DE LA RIVIERETTE
mmm_pav_existants.820,820,P133,Papier,0,Existant,RUE DU LAVANDIN
mmm_pav_existants.821,821,P136,Papier,0,Existant,RUE SAINT-CLEOPHAS
mmm_pav_existants.822,822,P336,Papier,0,Existant,RUE DU COLLEGE
mmm_pav_existants.823,823,P372,Papier,0,Existant,ROUTE DE SAINT GEORGES D'ORQUES
mmm_pav_existants.824,824,P032,Papier,0,Existant,ALLEE DE TOURNEFORT
mmm_pav_existants.825,825,V139,Verre,0,Existant,CHEMIN DU MAS DE CAUSSE
mmm_pav_existants.826,826,V450,Verre,0,Existant,RUE DES ESCARCELLIERS
mmm_pav_existants.827,827,V303,Verre,3,Existant,RUE MARTIN LUTHER KING
mmm_pav_existants.828,828,V007,Verre,0,Existant,ROUTE DE LA GARE
mmm_pav_existants.829,829,V385,Verre,0,Existant,RUE DES PRADIERS
mmm_pav_existants.830,830,V841,Verre,0,Existant,RUE DU CHATEAU DE BIONNE
mmm_pav_existants.831,831,V336,Verre,0,Existant,RUE DES PAPYRUS
mmm_pav_existants.832,832,V349,Verre,0,Existant,RUE DES ROCHES ROUGES
mmm_pav_existants.833,833,P112,Papier,0,Existant,RUE DU CURAT
mmm_pav_existants.834,834,V659,Verre,0,Existant,AVENUE DE PALAVAS
mmm_pav_existants.835,835,V842,Verre,0,Existant,CHEMIN DE L'AMOUR
mmm_pav_existants.836,836,V309,Verre,0,Existant,AVENUE DE PALAVAS
mmm_pav_existants.837,837,V416,Verre,0,Existant,RUE DE L'EPIRE
mmm_pav_existants.838,838,V422,Verre,0,Existant,RUE DES SABINES
mmm_pav_existants.839,839,V442,Verre,0,Existant,RUE SAINT CLEOPHAS
mmm_pav_existants.840,840,P162,Papier,0,Existant,ALLEE .H. II DE MONTMORENCY
mmm_pav_existants.841,841,P130,Papier,0,Existant,ROUTE DE LAVERUNE
mmm_pav_existants.842,842,T174,Textile,,Existant,Chemin des Garrigues basses
mmm_pav_existants.843,843,P334,Papier,0,Existant,AVENUE SAINTE-CECILE
mmm_pav_existants.844,844,V965,Verre,0,Existant,Avenue de Maurin
mmm_pav_existants.845,845,T001,Textile,,Existant,Avenue de la biste
mmm_pav_existants.846,846,P318,Papier,0,Existant,RUE DU PUIT
mmm_pav_existants.847,847,V501,Verre,0,Existant,RUE LE TITIEN
mmm_pav_existants.848,848,V502,Verre,0,Existant,RUE LE TITIEN
mmm_pav_existants.849,849,V339,Verre,0,Existant,AVENUE DU PROFESSEUR LOUIS RAVAZ
mmm_pav_existants.850,850,V395,Verre,0,Existant,RUE DE L'OLYMPIE
mmm_pav_existants.851,851,V559,Verre,0,Existant,RUE D'OCCITANIE
mmm_pav_existants.852,852,V409,Verre,0,Existant,RUE HIPPOLYTE RECH
mmm_pav_existants.853,853,V862,Verre,0,Existant,AVENUE DE LAFONTVIN
mmm_pav_existants.854,854,V440,Verre,3,Existant,ALLE DE LA MARTELLE
mmm_pav_existants.855,855,V109,Verre,0,Existant,ROUTE DE MONTFERRIERT D127 E4
mmm_pav_existants.856,856,V244,Verre,3,Existant,RUE DU MOULIN DE GASCONNE
mmm_pav_existants.857,857,V914,Verre,0,Existant,RUE GUSTAVE EIFFEL
mmm_pav_existants.858,858,V939,Verre,0,Existant,RUE D'ARGENCOURT
mmm_pav_existants.859,859,V942,Verre,0,Existant,AVENUE DE VANIERES (STADE)
mmm_pav_existants.860,860,V300,Verre,0,Existant,RUE DE LAS SORBES
mmm_pav_existants.861,861,V461,Verre,0,Existant,RUE DES CHASSEURS
mmm_pav_existants.862,862,V832,Verre,0,Existant,
mmm_pav_existants.863,863,V338,Verre,0,Existant,AVENUE DU PROFESSEUR LOUIS RAVAZ
mmm_pav_existants.864,864,V904,Verre,0,Existant,CHEMIN DE L'OLIVETTE
mmm_pav_existants.865,865,P158,Papier,0,Existant,CHEMIN DES BARQUES
mmm_pav_existants.866,866,V500,Verre,0,Existant,RUE DES PELICANS
mmm_pav_existants.867,867,V232,Verre,3,Existant,ALLEE JEAN ROSTAND
mmm_pav_existants.868,868,V756,Verre,0,Existant,RUE DE LA SPIRALE
mmm_pav_existants.869,869,V252,Verre,3,Existant,AVENUE EMILE DIACON
mmm_pav_existants.870,870,V270,Verre,3,Existant,RUE DE LA MOUNEDA
mmm_pav_existants.871,871,V062,Verre,3,Existant,RUE DE LA FONTAINE
mmm_pav_existants.872,872,P320,Papier,0,Existant,RUE DU MISTRAL
mmm_pav_existants.873,873,T175,Textile,,Existant,avenue Georges Brassens
mmm_pav_existants.874,874,T179,Textile,,Existant,Route de Mireval
mmm_pav_existants.875,875,T180,Textile,,Existant,Boulevard des moures
mmm_pav_existants.876,876,T102,Textile,,Existant,Rue corinthe
mmm_pav_existants.877,877,V550,Verre,0,Existant,RUE DES CLAUZES
mmm_pav_existants.878,878,V551,Verre,0,Existant,PLACE DU MAS GARENC
mmm_pav_existants.879,879,V186,Verre,0,Existant,CHEMIN DU POUGET
mmm_pav_existants.880,880,P051,Papier,0,Existant,RUE MERE VACQUIER
mmm_pav_existants.881,881,P341,Papier,0,Existant,CHEMIN DU MAS BUISSON
mmm_pav_existants.882,882,V319,Verre,0,Existant,rue henry Dunant
mmm_pav_existants.883,883,V917,Verre,0,Existant,RUE VIOLLET-LE-DUC
mmm_pav_existants.884,884,V590,Verre,0,Existant,AVENUE DE NIMES
mmm_pav_existants.885,885,P107,Papier,0,Existant,RUE EMILE DUPLOYE
mmm_pav_existants.886,886,V861,Verre,0,Existant,RUE DES MUSCADELS
mmm_pav_existants.887,887,T101,Textile,,Existant,Rue Bernard Délicieux
mmm_pav_existants.888,888,P176,Papier,0,Existant,AVENUE DE NIMES
mmm_pav_existants.889,889,V760,Verre,3,Existant,AVENUE DU VAL DE MONTFERRAND
mmm_pav_existants.890,890,P351,Papier,0,Existant,CHEMIN DE LA MARQUEROSE
mmm_pav_existants.891,891,V875,Verre,0,Existant,RUE DE LA FLAMADE
mmm_pav_existants.892,892,V887,Verre,0,Existant,RUE DU CINSAULT
mmm_pav_existants.893,893,V869,Verre,0,Existant,AVENUE DU MEJEAN
mmm_pav_existants.894,894,V149,Verre,0,Existant,CHEMIN DE SAPORTA
mmm_pav_existants.895,895,V163,Verre,0,Existant,VOIE ROMAINE (D5e3)
mmm_pav_existants.896,896,V167,Verre,0,Existant,RUE DES AMANDIERS
mmm_pav_existants.897,897,V168,Verre,0,Existant,AVENUE DU JEU DE MAIL
mmm_pav_existants.898,898,V169,Verre,0,Existant,CHEMIN DE L'ENGARRAN
mmm_pav_existants.899,899,P060,Papier,3,Existant,ALLEE DE BON ACCUEIL
mmm_pav_existants.900,900,P061,Papier,3,Existant,RUE DE L'AIGUELONGUE
mmm_pav_existants.901,901,P010,Papier,3,Existant,AVENUE DU VAL DE MONTFERRAND
mmm_pav_existants.902,902,V813,Verre,0,Existant,RUE LOUIS BOUIS
mmm_pav_existants.903,903,V347,Verre,0,Existant,AV. DE LODEVE
mmm_pav_existants.904,904,T085,Textile,,Existant,avenue du pirée
mmm_pav_existants.905,905,T173,Textile,,Existant,Avenue de la condamine
mmm_pav_existants.906,906,T,Textile,,Existant,Avenue de la mer
mmm_pav_existants.907,907,P011,Papier,0,Existant,ALLEE MARIE CURIE
mmm_pav_existants.908,908,V016,Verre,0,Existant,AVENUE DE LA GARRIGUE
mmm_pav_existants.909,909,P367,Papier,0,Existant,AVENUE DU 8 MAI 1945
mmm_pav_existants.910,910,P090,Papier,0,Existant,AVENUE DU PROFESSEUR LOUIS RAVAZ
mmm_pav_existants.911,911,V073,Verre,0,Existant,RUE DE LA VIERGE
mmm_pav_existants.912,912,V980,Verre,0,Existant,RUE HILAIRE BERNIGAUD
mmm_pav_existants.913,913,P006,Papier,0,Existant,RUE DES EGLANTIERS
mmm_pav_existants.914,914,P316,Papier,0,Existant,RUE FONTAINE DE LATTES
mmm_pav_existants.915,915,V859,Verre,,Existant,Rue des consuls
mmm_pav_existants.916,916,V935,Verre,0,Existant,AVENUE DE LA JUSTICE DE CASTELNAU
mmm_pav_existants.917,917,V230,Verre,3,Existant,RUE DE LA ROQUETURIERE
mmm_pav_existants.918,918,P196,Papier,0,Existant,BOULEVARD DES MOURES
mmm_pav_existants.919,919,V046,Verre,0,Existant,AVENUE DE LA ROYALE
mmm_pav_existants.920,920,V105,Verre,0,Existant,IMPASSE BASILES
mmm_pav_existants.921,921,V181,Verre,0,Existant,AVENUE DE LA MEDITERRANEE
mmm_pav_existants.922,922,P039,Papier,0,Existant,AVENUE DU MISTRAL
mmm_pav_existants.923,923,P069,Papier,3,Existant,ROUTE DE GANGES
mmm_pav_existants.924,924,P346,Papier,0,Existant,RUE DU STADE
mmm_pav_existants.925,925,V170,Verre,0,Existant,AVENUE DU MISTRAL
mmm_pav_existants.926,926,P155,Papier,0,Existant,RUE MARIE DURAND
mmm_pav_existants.927,927,V241,Verre,3,Existant,ALLEE DE BON ACCUEIL
mmm_pav_existants.928,928,P081,Papier,0,Existant,PLACE SALENGRO
mmm_pav_existants.929,929,V174,Verre,0,Existant,RUE DU COUCHANT
mmm_pav_existants.930,930,V127,Verre,0,Existant,RUE DE L'EGLISE
mmm_pav_existants.931,931,V743,Verre,0,Existant,RUE ANATOLE FRANCE
mmm_pav_existants.932,932,V556,Verre,0,Existant,RUE DU HANGAR
mmm_pav_existants.933,933,P329,Papier,0,Existant,RUE DES CLAUZES
mmm_pav_existants.934,934,V507,Verre,0,Existant,RUE ALFRED NOBEL
mmm_pav_existants.935,935,V074,Verre,0,Existant,RUE DU STADE
mmm_pav_existants.936,936,V600,Verre,0,Existant,CHEMIN DES PIERRES
mmm_pav_existants.937,937,V899,Verre,0,Existant,AVENUE JUSTIN BEC
mmm_pav_existants.938,938,V765,Verre,0,Existant,RUE MAX MOUSSERON
mmm_pav_existants.939,939,V144,Verre,0,Existant,CHEMIN DES JARDINS DE MAGUELONE
mmm_pav_existants.940,940,V934,Verre,3,Existant,RUE MAS DE CALENDA
mmm_pav_existants.941,941,V412,Verre,0,Existant,RUE JOHN LOCK
mmm_pav_existants.942,942,P212,Papier,0,Existant,AVENUE DES PLATANES
mmm_pav_existants.943,943,P379,Papier,0,Existant,CHEMIN DE CAYLUS
mmm_pav_existants.944,944,V411,Verre,0,Existant,PLACE JEAN ANTOINE DE CHAPTAL
mmm_pav_existants.945,945,V107,Verre,0,Existant,RUE DE LA TREILLE
mmm_pav_existants.946,946,V120,Verre,0,Existant,PLACE FREDERIC MISTRAL
mmm_pav_existants.947,947,P019,Papier,0,Existant,PLACE JEAN BAUMEL
mmm_pav_existants.948,948,V747,Verre,0,Existant,RUE ULYSSE VERGNES
mmm_pav_existants.949,949,V749,Verre,0,Existant,RUE ROBERT CAPA
mmm_pav_existants.950,950,V541,Verre,0,Existant,RUE DES ANTHEMIS
mmm_pav_existants.951,951,V272,Verre,0,Existant,AVENUE DES MOULINS
mmm_pav_existants.952,952,V071,Verre,0,Existant,IMPASSE DES CLAVOUX
mmm_pav_existants.953,953,V081,Verre,0,Existant,RUE DANTON DENAR
mmm_pav_existants.954,954,V095,Verre,0,Existant,RUE DES COUSSES
mmm_pav_existants.955,955,V175,Verre,0,Existant,AVENUE PAUL VALERY
mmm_pav_existants.956,956,P141,Papier,0,Existant,RUE DE CENTRAYRARGUES
mmm_pav_existants.957,957,V463,Verre,0,Existant,RUE DES ANEMONES
mmm_pav_existants.958,958,P152,Papier,0,Existant,RUE HENRI BERGSON
mmm_pav_existants.959,959,V344,Verre,0,Existant,RUE PAUL RIMBAUD
mmm_pav_existants.960,960,P353,Papier,0,Existant,Déchetterie
mmm_pav_existants.961,961,V367,Verre,0,Existant,RUE DU GRAND SAINT JEAN
mmm_pav_existants.962,962,V375,Verre,3,Existant,RUE PROSPER LISSARAGAY
mmm_pav_existants.963,963,V542,Verre,0,Existant,RUE BERNARD LECACHE
mmm_pav_existants.964,964,V415,Verre,0,Existant,BOULEVARD VIEUSSENS
mmm_pav_existants.965,965,P129,Papier,0,Existant,RUE ETIENNE CHARTIER DIT ALAIN
mmm_pav_existants.966,966,V430,Verre,0,Existant,RUE HEBERT
mmm_pav_existants.967,967,P166,Papier,0,Existant,AVENUE PIERRE DE COUBERTIN
mmm_pav_existants.968,968,V297,Verre,0,Existant,RUE FONTAINE DE LATTES
mmm_pav_existants.969,969,V229,Verre,3,Existant,RUE DE LA ROQUETURIERE
mmm_pav_existants.970,970,V240,Verre,3,Existant,RUE DES CETOINES
mmm_pav_existants.971,971,P375,Papier,3,Existant,RUE DU PARAGUAY
mmm_pav_existants.972,972,V108,Verre,0,Existant,route de montferrier
mmm_pav_existants.973,973,P354,Papier,0,Existant,Allée du Lac
mmm_pav_existants.974,974,T129,Textile,,Existant,Rue du pas du loup
mmm_pav_existants.975,975,T,Textile,0,Existant,AVENUE DU GENERAL GROLLIER
mmm_pav_existants.976,976,T,Textile,0,Existant,CHEMIN DE VENDARGUES A ST AUNES
mmm_pav_existants.977,977,V117,Verre,0,Existant,CHEMIN DES TAMARIS
mmm_pav_existants.978,978,T146,Textile,,Existant,Allée de la Martelle
mmm_pav_existants.979,979,T151,Textile,,Existant,Route de saint georges d'orques
mmm_pav_existants.980,980,T155,Textile,,Existant,2 rue samuel de Champlain
mmm_pav_existants.981,981,T126,Textile,,Existant,Rue du mas de Calenda
mmm_pav_existants.982,982,T127,Textile,,Existant,Rue du mas de Calenda
mmm_pav_existants.983,983,T128,Textile,,Existant,Rue du moulin de Semalen
mmm_pav_existants.984,984,T130,Textile,,Existant,Rue du pas du loup
mmm_pav_existants.985,985,T131,Textile,,Existant,Rue du pont de lavérune
mmm_pav_existants.986,986,T133,Textile,,Existant,Rue du professeur joseph Anglada
mmm_pav_existants.987,987,T139,Textile,,Existant,Rue Jean Vachet
mmm_pav_existants.988,988,T142,Textile,,Existant,Rue du pioch de boutonnet
mmm_pav_existants.989,989,T147,Textile,,Existant,Espace mosson
mmm_pav_existants.990,990,T148,Textile,,Existant,Espace mosson
mmm_pav_existants.991,991,T149,Textile,,Existant,Espace mosson
mmm_pav_existants.992,992,T135,Textile,,Existant,Rue fructidor
mmm_pav_existants.993,993,T168,Textile,,Existant,Allée Joseph Cambon
mmm_pav_existants.994,994,V260,Verre,3,Existant,AVENUE D'OCCITANIE
mmm_pav_existants.995,995,V605,Verre,0,Existant,AUBERGE DU BERANGES
mmm_pav_existants.996,996,V132,Verre,0,Existant,AVENUE DES HAUTS DE FONTCAUDE
mmm_pav_existants.997,997,P062,Papier,0,Existant,RUE TYCHO BRAHE
mmm_pav_existants.998,998,V945,Verre,3,Existant,RUE DE LA CHENAIE
mmm_pav_existants.999,999,V256,Verre,3,Existant,AVENUE DE L'ABBE PAUL PARGUEL
mmm_pav_existants.1000,1000,P024,Papier,3,Existant,RUE JEAN FRANCOIS BRETON
mmm_pav_existants.1001,1001,P376,Papier,0,Existant,CHEMIN DES TAMARIS
mmm_pav_existants.1002,1002,P378,Papier,0,Existant,RUE DES JARDINS
mmm_pav_existants.1003,1003,V222,Verre,0,Existant,ROUTE DE MENDE
mmm_pav_existants.1004,1004,V224,Verre,0,Existant,ROUTE DE MENDE
mmm_pav_existants.1005,1005,T,Textile,0,Existant,RUE DE LA GALUSTE
mmm_pav_existants.1006,1006,V902,Verre,0,Existant,PALADIUM
mmm_pav_existants.1007,1007,V900,Verre,0,Existant,RUE JULES ISAAC
mmm_pav_existants.1008,1008,V741,Verre,0,Existant,RUE ANATOLE FRANCE
mmm_pav_existants.1009,1009,P099,Papier,0,Existant,AVENUE ALBERT EINSTEIN
mmm_pav_existants.1010,1010,V512,Verre,0,Existant,AVENUE ALBERT EINSTEIN
mmm_pav_existants.1011,1011,VRS002,Verre,0,Existant,2235 ROUTE DE VAUGUIERES
mmm_pav_existants.1012,1012,P403,Papier,0,Existant,RUE GASTON BACHECHARD
mmm_pav_existants.1013,1013,VRS008,Verre,0,Existant,RUE CHARLES GIDE
mmm_pav_existants.1014,1014,P094,Papier,0,Existant,boulevard de la Lironde
mmm_pav_existants.1015,1015,V967,Verre,0,Existant,rue de la Marqueros
mmm_pav_existants.1016,1016,V903,Verre,0,Existant,avenue Georges Brassens
mmm_pav_existants.1017,1017,VRS013,Verre,3,Existant,camping de l'arnel
mmm_pav_existants.1018,1018,V973,Verre,0,Existant,ROUTE DE MURVIEL
mmm_pav_existants.1019,1019,P175,Papier,0,Existant,ROUTE DE BEAULIEU
mmm_pav_existants.1020,1020,P204,Papier,0,Existant,
mmm_pav_existants.1021,1021,V585,Verre,0,Existant,RUE DU BELVEDERE
mmm_pav_existants.1022,1022,V154,Verre,,Existant,Rue de Bionne
mmm_pav_existants.1023,1023,V381,Verre,0,Existant,Rue de la grenade entrouverte
mmm_pav_existants.1024,1024,T167,Textile,,Existant,8 avenue Georges Clemenceau
mmm_pav_existants.1025,1025,V998,Verre,,Existant,Allée Henry II de Montmorency
mmm_pav_existants.1026,1026,T170,Textile,,Existant,Avenue de la condamine
mmm_pav_existants.1027,1027,T178,Textile,,Existant,140 rue de la figuiere
